ID,k,Features,m,#Matches,Indices,max(dists),min(dists),med(dists),P,p-value,Sig_Hochber
51,2,"2,5",60,20,"[10712, 2069, 3065, 3755, 3771, 3787, 4134, 4150, 4849, 4865, 4881, 4969, 5289, 5671, 7149, 7165, 7181, 7197, 7213, 7229, 7245]",0.0,0.0,0.0,0.12043972238133416,0.999999999999998,False
52,2,"1,3",60,10,"[1018, 1267, 2049, 3092, 1503, 2568, 5591, 139, 276, 6467, 10101]",2.246,0.0,1.284,1.1231916305569852e-05,3.35661103527417e-17,True
53,2,"2,3",60,9,"[49, 1017, 483, 1267, 360, 223, 721, 603, 1501, 2741]",1.083,0.045,0.487,5.3610904389287164e-05,8.359741441271077e-09,True
54,2,"3,2",60,8,"[297, 1080, 10118, 786, 420, 160, 540, 8844, 658]",0.424,0.057,0.205,7.772223903149604e-05,2.331845313422628e-06,True
55,2,"3,2",60,7,"[9874, 491, 1025, 368, 729, 231, 610, 57]",0.602,0.08,0.371,2.5629086079420703e-05,5.185365785517202e-09,True
56,2,"2,5",60,35,"[7854, 7877, 7893, 7939, 7958, 7911, 7974, 7990, 8009, 8036, 7838, 8052, 8068, 12174, 12191, 12369, 8084, 12417, 12394, 12208, 12138, 12434, 8143, 12349, 12158, 12333, 12289, 8104, 12316, 12122, 12450, 12224, 8120, 12473, 12273, 8159]",1.318,0.084,0.851,0.0023300823832416275,0.31184453058356126,False
57,2,"3,0",60,17,"[86, 11781, 11406, 2090, 6508, 11656, 3133, 11281, 5627, 9907, 2609, 11532, 12631, 8623, 13858, 10962, 252, 9879]",1.656,0.134,0.603,0.31557065850070115,1.000000000000004,False
58,2,"2,1",60,20,"[8534, 2564, 2045, 3088, 5583, 12496, 10559, 12111, 9814, 6463, 9466, 8181, 8260, 12752, 8100, 10661, 8020, 9528, 12050, 9332, 10798]",2.68,0.137,1.63,1.6289756891781695e-05,5.820583707485763e-34,True
59,2,"3,2",60,4,"[8828, 144, 10102, 281, 772]",1.319,0.164,0.311,4.638650413177028e-05,0.0005779886677479743,False
60,3,"2,1,0",60,17,"[11226, 11601, 11351, 11726, 11476, 12580, 2419, 6416, 881, 2988, 5478, 9136, 8427, 11960, 9744, 10411, 13576, 0]",4.738,0.687,4.166,9.310944127329429e-07,2.0119440337174284e-50,True
61,2,"2,0",60,20,"[12526, 11393, 11643, 11768, 9835, 2077, 3120, 11268, 6495, 5614, 2596, 8565, 11519, 10692, 13845, 8036, 12143, 12422, 12628, 10382, 7844]",2.391,0.165,0.499,0.0016990644154561312,0.7533709462005214,False
62,6,"2,3,0,1,5,4",60,23,"[9103, 10377, 11390, 13169, 13187, 13211, 12864, 13039, 12711, 13745, 9075, 10826, 10293, 13090, 13506, 13424, 13447, 10349, 13056, 9048, 13659, 10751, 11641, 13227]",5.902,2.693,5.756,2.2830149503963178e-30,0.0,True
63,6,"2,3,0,1,5,4",60,25,"[9119, 10393, 11407, 11782, 11657, 11282, 13182, 11531, 13166, 13203, 13045, 12709, 13103, 11459, 13440, 13503, 13748, 11161, 13459, 13148, 13061, 12868, 11944, 13274, 9225, 13029]",5.85,2.877,5.635,2.343719258997075e-30,0.0,True
64,6,"3,2,0,4,1,5",60,22,"[8607, 9893, 75, 249, 8623, 9909, 13842, 384, 13298, 13319, 13600, 91, 12881, 1043, 5612, 13281, 13354, 13536, 13516, 1778, 13066, 13826, 13621]",7.169,3.412,6.881,3.8672067013450945e-22,0.0,True
65,6,"3,4,1,5,0,2",60,36,"[9942, 10042, 10022, 9962, 10002, 9982, 9921, 10062, 8674, 8713, 8694, 8867, 13308, 11021, 11100, 8826, 8733, 8847, 8753, 11040, 8895, 317, 11080, 444, 13612, 8799, 11000, 13333, 8656, 10100, 8778, 209, 11060, 13291, 13538, 183, 10120]",6.368,3.525,5.846,9.101361012617921e-21,0.0,True
66,5,"3,0,2,1,5",60,11,"[641, 522, 402, 279, 142, 769, 8828, 2770, 10103, 984, 7163, 4867]",6.535,3.098,5.996,4.644298204194832e-20,1.2767944068439875e-191,True
67,3,"2,1,0",60,22,"[11242, 11617, 11367, 11742, 11492, 12596, 12621, 13592, 5032, 5760, 4584, 6656, 4360, 6180, 4780, 6852, 5312, 6628, 7104, 4808, 4556, 8966, 4136]",4.79,0.772,4.713,3.5131108371559567e-09,3.570341621825022e-122,True
